Movie_Title,Year,Rating,Runtime(Mins),main_genre,side_genre,text_data,cluster_id
"To Wong Foo Thanks for Everything, Julie Newmar",1995,6.6,109,Comedy, Drama,Comedy  Drama,10
French Kiss,1995,6.6,111,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Reality Bites,1994,6.6,99,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Heavyweights,1995,6.6,100,Comedy," Drama,  Family","Comedy  Drama,  Family",58
The Mosquito Coast,1986,6.6,117,Adventure," Drama,  Thriller","Adventure  Drama,  Thriller",128
Footloose,1984,6.6,107,Drama," Music,  Romance","Drama  Music,  Romance",93
Mr. Mom,1983,6.6,91,Comedy, Drama,Comedy  Drama,10
The Hunger,1983,6.6,97,Drama, Horror,Drama  Horror,31
Annie,1982,6.6,126,Comedy," Drama,  Family","Comedy  Drama,  Family",58
Victory,1981,6.6,116,Drama," Sport,  War","Drama  Sport,  War",37
The Man Who Fell to Earth,1976,6.6,139,Drama, Sci-Fi,Drama  Sci-Fi,32
Silent Running,1972,6.6,89,Drama, Sci-Fi,Drama  Sci-Fi,32
Torn Curtain,1966,6.6,128,Drama," Romance,  Thriller","Drama  Romance,  Thriller",136
Da 5 Bloods,2020,6.5,154,Adventure," Drama,  War","Adventure  Drama,  War",25
Last Christmas,2019,6.5,103,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
His House,2020,6.5,93,Drama," Horror,  Thriller","Drama  Horror,  Thriller",158
It Chapter Two,2019,6.5,169,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Oxygène,2021,6.5,100,Drama," Fantasy,  Sci-Fi","Drama  Fantasy,  Sci-Fi",32
Late Night,2019,6.5,102,Comedy, Drama,Comedy  Drama,10
Dumplin',2018,6.5,110,Comedy, Drama,Comedy  Drama,10
All the Bright Places,2020,6.5,107,Drama, Romance,Drama  Romance,13
The Choice,2016,6.5,111,Drama, Romance,Drama  Romance,13
Gerald's Game,2017,6.5,103,Drama," Horror,  Thriller","Drama  Horror,  Thriller",158
Sleeping with Other People,2015,6.5,101,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Magic in the Moonlight,2014,6.5,97,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Second Best Exotic Marigold Hotel,2015,6.5,122,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Mowgli,2018,6.5,104,Adventure," Drama,  Fantasy","Adventure  Drama,  Fantasy",132
Barefoot,2014,6.5,90,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Don Jon,2013,6.5,90,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Upstream Color,2013,6.5,96,Drama, Sci-Fi,Drama  Sci-Fi,32
Entourage,2015,6.5,104,Comedy, Drama,Comedy  Drama,10
The Art of Getting By,2011,6.5,83,Drama, Romance,Drama  Romance,13
Take This Waltz,2011,6.5,116,Comedy, Drama,Comedy  Drama,10
"Jeff, Who Lives at Home",2011,6.5,83,Comedy, Drama,Comedy  Drama,10
Byzantium,2012,6.5,118,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Bridget Jones's Baby,2016,6.5,123,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Last Night,2010,6.5,93,Drama, Romance,Drama  Romance,13
Due Date,2010,6.5,95,Comedy, Drama,Comedy  Drama,10
It's Complicated,2009,6.5,121,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Hereafter,2010,6.5,129,Drama," Fantasy,  Romance","Drama  Fantasy,  Romance",72
Morning Glory,2010,6.5,107,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Dog,2022,6.5,101,Comedy, Drama,Comedy  Drama,10
Life as We Know It,2010,6.5,115,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Letters to Juliet,2010,6.5,105,Adventure," Comedy,  Drama","Adventure  Comedy,  Drama",75
Antichrist,2009,6.5,108,Drama," Horror,  Thriller","Drama  Horror,  Thriller",158
Youth in Revolt,2009,6.5,90,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Sisterhood of the Traveling Pants,2005,6.5,119,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Casanova,2005,6.5,112,Adventure," Comedy,  Drama","Adventure  Comedy,  Drama",75
In Her Shoes,2005,6.5,130,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
In Good Company,2004,6.5,110,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Mona Lisa Smile,2003,6.5,117,Drama,Drama,Drama Drama,11
Changing Lanes,2002,6.5,98,Drama, Thriller,Drama  Thriller,54
Varsity Blues,1999,6.5,106,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Instinct,1999,6.5,126,Drama, Thriller,Drama  Thriller,54
One Fine Day,1996,6.5,108,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Santa Clause,1994,6.5,97,Comedy," Drama,  Family","Comedy  Drama,  Family",58
Nell,1994,6.5,112,Drama,Drama,Drama Drama,11
Miracle on 34th Street,1994,6.5,114,Drama," Family,  Fantasy","Drama  Family,  Fantasy",155
The Mighty Ducks,1992,6.5,104,Comedy," Drama,  Family","Comedy  Drama,  Family",58
Flatliners,1990,6.5,115,Drama," Horror,  Sci-Fi","Drama  Horror,  Sci-Fi",64
Atrangi Re,2021,6.4,138,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
On the Rocks,2020,6.4,96,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Ghost Stories,2017,6.4,98,Drama, Horror,Drama  Horror,31
The Ottoman Lieutenant,2017,6.4,106,Drama, War,Drama  War,25
The Space Between Us,2017,6.4,120,Drama," Romance,  Sci-Fi","Drama  Romance,  Sci-Fi",89
Cake,2014,6.4,102,Drama,Drama,Drama Drama,11
Il racconto dei racconti - Tale of Tales,2015,6.4,134,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Love & Friendship,2016,6.4,90,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Black Sea,2014,6.4,114,Adventure," Drama,  Thriller","Adventure  Drama,  Thriller",128
The Mountain Between Us,2017,6.4,112,Drama, Thriller,Drama  Thriller,54
A Bigger Splash,2015,6.4,125,Drama," Music,  Thriller","Drama  Music,  Thriller",82
Laggies,2014,6.4,99,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Thanks for Sharing,2012,6.4,112,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Step Up Revolution,2012,6.4,99,Drama," Music,  Romance","Drama  Music,  Romance",93
Grudge Match,2013,6.4,113,Comedy," Drama,  Sport","Comedy  Drama,  Sport",56
Our Idiot Brother,2011,6.4,90,Comedy, Drama,Comedy  Drama,10
The Woman in Black,2012,6.4,95,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Everything Must Go,2010,6.4,97,Drama,Drama,Drama Drama,11
Monsters,2010,6.4,94,Adventure," Drama,  Romance","Adventure  Drama,  Romance",126
Stake Land,2010,6.4,98,Drama," Horror,  Sci-Fi","Drama  Horror,  Sci-Fi",64
Charlie St. Cloud,2010,6.4,100,Drama," Fantasy,  Romance","Drama  Fantasy,  Romance",72
The Company You Keep,2012,6.4,125,Drama, Thriller,Drama  Thriller,54
The Joneses,2009,6.4,96,Comedy, Drama,Comedy  Drama,10
Burlesque,2010,6.4,119,Drama," Music,  Musical","Drama  Music,  Musical",178
Choke,2008,6.4,92,Comedy, Drama,Comedy  Drama,10
He's Just Not That Into You,2009,6.4,129,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Experiment,2010,6.4,96,Drama, Thriller,Drama  Thriller,54
17 Again,2009,6.4,102,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Snitch,2013,6.4,112,Action," Drama,  Thriller","Action  Drama,  Thriller",30
The Giver,2014,6.4,97,Drama," Romance,  Sci-Fi","Drama  Romance,  Sci-Fi",89
The Last Kiss,2006,6.4,115,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
In the Land of Women,2007,6.4,97,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Click,2006,6.4,107,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Melinda and Melinda,2004,6.4,99,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Spanglish,2004,6.4,131,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Shortbus,2006,6.4,101,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Beyond Borders,2003,6.4,127,Adventure," Drama,  Romance","Adventure  Drama,  Romance",126
The Good Girl,2002,6.4,93,Drama, Romance,Drama  Romance,13
Hard Ball,2001,6.4,106,Comedy," Drama,  Sport","Comedy  Drama,  Sport",56
Keeping the Faith,2000,6.4,128,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Along Came a Spider,2001,6.4,104,Drama, Thriller,Drama  Thriller,54
Rules of Engagement,2000,6.4,128,Drama," Thriller,  War","Drama  Thriller,  War",165
Big Daddy,1999,6.4,93,Comedy, Drama,Comedy  Drama,10
Tin Cup,1996,6.4,135,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Phenomenon,1996,6.4,123,Drama," Fantasy,  Romance","Drama  Fantasy,  Romance",72
Crash,1996,6.4,100,Drama,Drama,Drama Drama,11
The Craft,1996,6.4,101,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
It Could Happen to You,1994,6.4,101,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Good Son,1993,6.4,87,Drama, Thriller,Drama  Thriller,54
Single White Female,1992,6.4,107,Drama, Thriller,Drama  Thriller,54
Lord of the Flies,1990,6.4,90,Adventure," Drama,  Thriller","Adventure  Drama,  Thriller",128
Always,1989,6.4,122,Drama," Fantasy,  Romance","Drama  Fantasy,  Romance",72
Peggy Sue Got Married,1986,6.4,103,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
The Great Gatsby,1974,6.4,144,Drama, Romance,Drama  Romance,13
Dýrið,2021,6.3,106,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Prospect,2018,6.3,100,Adventure," Drama,  Sci-Fi","Adventure  Drama,  Sci-Fi",144
The Beguiled,2017,6.3,93,Drama," Thriller,  War","Drama  Thriller,  War",165
"Everything, Everything",2017,6.3,96,Drama, Romance,Drama  Romance,13
Cargo,2017,6.3,105,Drama," Horror,  Sci-Fi","Drama  Horror,  Sci-Fi",64
Delivery Man,2013,6.3,105,Comedy, Drama,Comedy  Drama,10
Third Person,2013,6.3,137,Drama, Romance,Drama  Romance,13
Hours,2013,6.3,97,Drama, Thriller,Drama  Thriller,54
Young Adult,2011,6.3,94,Comedy, Drama,Comedy  Drama,10
Hope Springs,2012,6.3,100,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Somewhere,2010,6.3,97,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Upside Down,2012,6.3,109,Drama," Fantasy,  Romance","Drama  Fantasy,  Romance",72
Cyrus,2010,6.3,91,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Funny People,2009,6.3,146,Comedy, Drama,Comedy  Drama,10
You Will Meet a Tall Dark Stranger,2010,6.3,98,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
To All the Boys: Always and Forever,2021,6.3,109,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
"Angus, Thongs and Perfect Snogging",2008,6.3,100,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Take Me Home Tonight,2011,6.3,114,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
No Reservations,2007,6.3,104,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
A Long Way Down,2014,6.3,96,Comedy, Drama,Comedy  Drama,10
Stick It,2006,6.3,103,Comedy," Drama,  Sport","Comedy  Drama,  Sport",56
Tideland,2005,6.3,120,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Elizabethtown,2005,6.3,123,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Family Stone,2005,6.3,103,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Barbershop,2002,6.3,102,Comedy, Drama,Comedy  Drama,10
Hart's War,2002,6.3,125,Drama, War,Drama  War,25
Rock Star,2001,6.3,105,Drama, Music,Drama  Music,82
Celebrity,1998,6.3,113,Comedy, Drama,Comedy  Drama,10
My Best Friend's Wedding,1997,6.3,105,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Sabrina,1995,6.3,127,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Frankenstein,1994,6.3,123,Drama," Horror,  Romance","Drama  Horror,  Romance",31
Forever Young,1992,6.3,102,Drama," Romance,  Sci-Fi","Drama  Romance,  Sci-Fi",89
Doc Hollywood,1991,6.3,104,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Mystic Pizza,1988,6.3,104,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
St. Elmo's Fire,1985,6.3,110,Drama, Romance,Drama  Romance,13
The Perfection,2018,6.2,90,Drama," Horror,  Music","Drama  Horror,  Music",31
Wonder Wheel,2017,6.2,101,Drama, Romance,Drama  Romance,13
The Discovery,2017,6.2,102,Drama," Romance,  Sci-Fi","Drama  Romance,  Sci-Fi",89
Colossal,2016,6.2,109,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Krampus,2015,6.2,98,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Girls Trip,2017,6.2,122,Adventure," Comedy,  Drama","Adventure  Comedy,  Drama",75
Before I Wake,2016,6.2,97,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Trainwreck,2015,6.2,125,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Shack,2017,6.2,132,Drama, Fantasy,Drama  Fantasy,164
Blockers,2018,6.2,102,Comedy, Drama,Comedy  Drama,10
Palo Alto,2013,6.2,100,Drama,Drama,Drama Drama,11
Endless Love,2014,6.2,104,Drama, Romance,Drama  Romance,13
Maps to the Stars,2014,6.2,111,Comedy, Drama,Comedy  Drama,10
Adoration,2013,6.2,112,Drama, Romance,Drama  Romance,13
American Mary,2012,6.2,103,Drama, Horror,Drama  Horror,31
This Is 40,2012,6.2,134,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,6.2,81,Comedy," Drama,  Family","Comedy  Drama,  Family",58
A Little Bit of Heaven,2011,6.2,107,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Jug Jugg Jeeyo,2022,6.2,148,Comedy," Drama,  Family","Comedy  Drama,  Family",58
Frozen,2010,6.2,93,Adventure," Drama,  Thriller","Adventure  Drama,  Thriller",128
Diary of a Wimpy Kid,2010,6.2,94,Comedy," Drama,  Family","Comedy  Drama,  Family",58
The Five-Year Engagement,2012,6.2,124,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Don't Worry Darling,2022,6.2,123,Drama, Thriller,Drama  Thriller,54
Wall Street: Money Never Sleeps,2010,6.2,133,Drama,Drama,Drama Drama,11
Step Up 2: The Streets,2008,6.2,98,Drama," Music,  Romance","Drama  Music,  Romance",93
The Sisterhood of the Traveling Pants 2,2008,6.2,119,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Sydney White,2007,6.2,108,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
"New York, I Love You",2008,6.2,103,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Nanny Diaries,2007,6.2,106,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Man of the Year,2006,6.2,115,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Prime,2005,6.2,105,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Alfie,2004,6.2,103,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Shall We Dance?,2004,6.2,106,Comedy," Drama,  Music","Comedy  Drama,  Music",34
Fever Pitch,2005,6.2,104,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Human Stain,2003,6.2,106,Drama," Romance,  Thriller","Drama  Romance,  Thriller",136
Jersey Girl,2004,6.2,102,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Orange County,2002,6.2,82,Comedy, Drama,Comedy  Drama,10
Save the Last Dance,2001,6.2,112,Drama," Music,  Romance","Drama  Music,  Romance",93
Message in a Bottle,1999,6.2,126,Drama, Romance,Drama  Romance,13
Practical Magic,1998,6.2,104,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Fear,1996,6.2,97,Drama, Thriller,Drama  Thriller,54
Wolf,1994,6.2,125,Drama," Horror,  Romance","Drama  Horror,  Romance",31
Sleeping with the Enemy,1991,6.2,99,Drama, Thriller,Drama  Thriller,54
Flashdance,1983,6.2,95,Drama," Music,  Romance","Drama  Music,  Romance",93
Book Club,2018,6.1,104,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
I Kill Giants,2017,6.1,106,Drama," Fantasy,  Thriller","Drama  Fantasy,  Thriller",164
We Are Your Friends,2015,6.1,96,Drama," Music,  Romance","Drama  Music,  Romance",93
A Hologram for the King,2016,6.1,98,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Drinking Buddies,2013,6.1,90,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Dear White People,2014,6.1,108,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Magic Mike,2012,6.1,110,Comedy, Drama,Comedy  Drama,10
She's Funny That Way,2014,6.1,93,Comedy, Drama,Comedy  Drama,10
Friends with Kids,2011,6.1,107,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
10 Years,2011,6.1,110,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Larry Crowne,2011,6.1,98,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Beautiful Creatures,2013,6.1,124,Drama," Fantasy,  Romance","Drama  Fantasy,  Romance",72
Men,2022,6.1,100,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
Coriolanus,2011,6.1,123,Drama," Thriller,  War","Drama  Thriller,  War",165
Greenberg,2010,6.1,107,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Step Up 3D,2010,6.1,107,Drama," Music,  Romance","Drama  Music,  Romance",93
Wild Child,2008,6.1,98,Comedy, Drama,Comedy  Drama,10
The Switch,2010,6.1,101,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Bug,2006,6.1,102,Drama," Horror,  Thriller","Drama  Horror,  Thriller",158
The Rum Diary,2011,6.1,119,Comedy, Drama,Comedy  Drama,10
The Final Cut,2004,6.1,95,Drama," Sci-Fi,  Thriller","Drama  Sci-Fi,  Thriller",119
Uptown Girls,2003,6.1,92,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
S1m0ne,2002,6.1,117,Comedy," Drama,  Sci-Fi","Comedy  Drama,  Sci-Fi",32
The Tailor of Panama,2001,6.1,109,Comedy," Drama,  Thriller","Comedy  Drama,  Thriller",177
28 Days,2000,6.1,103,Comedy, Drama,Comedy  Drama,10
Edtv,1999,6.1,122,Comedy, Drama,Comedy  Drama,10
Fools Rush In,1997,6.1,109,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Cable Guy,1996,6.1,96,Comedy," Drama,  Thriller","Comedy  Drama,  Thriller",177
Disclosure,1994,6.1,128,Drama, Thriller,Drama  Thriller,54
D2: The Mighty Ducks,1994,6.1,106,Comedy," Drama,  Family","Comedy  Drama,  Family",58
3 Men and a Baby,1987,6.1,102,Comedy," Drama,  Family","Comedy  Drama,  Family",58
To All the Boys: P.S. I Still Love You,2020,6.0,101,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Princess Switch,2018,6.0,101,Comedy," Drama,  Family","Comedy  Drama,  Family",58
Destination Wedding,2018,6.0,87,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
War Machine,2017,6.0,122,Comedy," Drama,  War","Comedy  Drama,  War",152
Love,2015,6.0,135,Drama, Romance,Drama  Romance,13
Equals,2015,6.0,101,Drama," Romance,  Sci-Fi","Drama  Romance,  Sci-Fi",89
The Machine,2013,6.0,91,Action," Drama,  Sci-Fi","Action  Drama,  Sci-Fi",68
Z for Zachariah,2015,6.0,98,Drama," Romance,  Sci-Fi","Drama  Romance,  Sci-Fi",89
The Last Song,2010,6.0,108,Drama," Music,  Romance","Drama  Music,  Romance",93
How to Be Single,2016,6.0,110,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Jayeshbhai Jordaar,2022,6.0,121,Comedy, Drama,Comedy  Drama,10
Nights in Rodanthe,2008,6.0,97,Drama, Romance,Drama  Romance,13
Nim's Island,2008,6.0,96,Adventure," Comedy,  Drama","Adventure  Comedy,  Drama",75
Ice Princess,2005,6.0,98,Comedy," Drama,  Family","Comedy  Drama,  Family",58
Leatherheads,2008,6.0,114,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Raising Helen,2004,6.0,119,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
On the Road,2012,6.0,124,Adventure," Drama,  Romance","Adventure  Drama,  Romance",126
Bridget Jones: The Edge of Reason,2004,6.0,108,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Shallow Hal,2001,6.0,114,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Never Been Kissed,1999,6.0,107,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Pushing Tin,1999,6.0,124,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Hope Floats,1998,6.0,114,Drama, Romance,Drama  Romance,13
The Indian in the Cupboard,1995,6.0,96,Drama," Family,  Fantasy","Drama  Family,  Fantasy",155
Indecent Proposal,1993,6.0,117,Drama, Romance,Drama  Romance,13
Free Willy,1993,6.0,112,Adventure," Drama,  Family","Adventure  Drama,  Family",111
Step Up All In,2014,5.9,112,Drama," Music,  Romance","Drama  Music,  Romance",93
Into the Woods,2014,5.9,125,Adventure," Comedy,  Drama","Adventure  Comedy,  Drama",75
Victor Frankenstein,2015,5.9,110,Drama," Horror,  Sci-Fi","Drama  Horror,  Sci-Fi",64
Rock of Ages,2012,5.9,123,Comedy," Drama,  Musical","Comedy  Drama,  Musical",61
Gehraiyaan,2022,5.9,148,Drama, Romance,Drama  Romance,13
The Prom,2020,5.9,130,Comedy," Drama,  Musical","Comedy  Drama,  Musical",61
Georgia Rule,2007,5.9,113,Comedy, Drama,Comedy  Drama,10
Catch and Release,2006,5.9,124,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Dirty Dancing: Havana Nights,2004,5.9,86,Drama," Music,  Romance","Drama  Music,  Romance",93
Drumline,2002,5.9,118,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Joe Dirt,2001,5.9,91,Adventure," Comedy,  Drama","Adventure  Comedy,  Drama",75
Captain Corelli's Mandolin,2001,5.9,131,Drama," Music,  Romance","Drama  Music,  Romance",93
Drop Dead Fred,1991,5.9,103,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Cocktail,1988,5.9,104,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Nine 1/2 Weeks,1986,5.9,117,Drama, Romance,Drama  Romance,13
Home Again,2017,5.8,97,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
The Cobbler,2014,5.8,99,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Sierra Burgess Is a Loser,2018,5.8,105,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Second Act,2018,5.8,103,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Carrie,2013,5.8,100,Drama, Horror,Drama  Horror,31
The Guilt Trip,2012,5.8,95,Comedy, Drama,Comedy  Drama,10
To the Wonder,2012,5.8,112,Drama, Romance,Drama  Romance,13
The Divide,2011,5.8,112,Drama," Horror,  Sci-Fi","Drama  Horror,  Sci-Fi",64
Table 19,2017,5.8,87,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Downsizing,2017,5.8,135,Drama," Fantasy,  Sci-Fi","Drama  Fantasy,  Sci-Fi",32
Spread,2009,5.8,97,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Footloose,2011,5.8,113,Comedy," Drama,  Music","Comedy  Drama,  Music",34
Nine,2009,5.8,118,Drama," Musical,  Romance","Drama  Musical,  Romance",106
The Wolfman,2010,5.8,103,Drama," Fantasy,  Horror","Drama  Fantasy,  Horror",52
A Thousand Words,2012,5.8,91,Comedy," Drama,  Fantasy","Comedy  Drama,  Fantasy",57
Something Borrowed,2011,5.8,112,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Goal II: Living the Dream,2007,5.8,115,Adventure," Drama,  Sport","Adventure  Drama,  Sport",37
The Break-Up,2006,5.8,106,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Friends with Money,2006,5.8,88,Comedy," Drama,  Romance","Comedy  Drama,  Romance",1
Open Water,2003,5.8,79,Adventure," Drama,  Horror","Adventure  Drama,  Horror",150
